Time,bitfinex,bitflyer,bitstamp,btcchina,btce,huobi,lakebtc,mtgox,okcoin,others
2015-02-09 00:00:00 UTC,48175.34836,,19030.94261,135717.5913,11198.48865,58201.2482,12953.9325,,104824.717,31699.91476
2015-02-10 00:00:00 UTC,29287.58484,,6882.646844,129045.4954,10455.98488,49256.2291,11995.69528,,99984.488,27257.81258
2015-02-11 00:00:00 UTC,19279.64534,,10676.29308,131464.6694,9401.583195,47762.1072,11083.0161,,91108.191,32029.7346
2015-02-12 00:00:00 UTC,19995.10975,,6964.606367,105309.8192,6286.7856,36786.2038,11757.77869,,70996.76,30829.17244
2015-02-13 00:00:00 UTC,68319.59566,,21412.45902,226712.1734,22053.68566,77303.3947,16208.69199,,197864.937,40637.20055
2015-02-14 00:00:00 UTC,80559.73017,,19824.75305,226250.6426,20906.76595,103343.6296,17962.85977,,230955.421,34567.57679
2015-02-15 00:00:00 UTC,103145.2982,,29173.27099,335800.5865,26387.92703,126721.5033,18889.73605,,276921.341,35371.87179
2015-02-16 00:00:00 UTC,47236.52234,,12394.82941,272736.2683,12875.69763,63842.7859,17636.1764,,154208.881,29551.86027
2015-02-17 00:00:00 UTC,40898.78594,,13121.54113,234508.5696,10173.62338,68998.0016,17944.04699,,150018.37,32451.61543
2015-02-18 00:00:00 UTC,39347.73253,,12821.91162,181285.163,10057.49764,47226.0461,20781.28314,,107420.257,33953.39333
2015-02-19 00:00:00 UTC,23848.06424,,8704.339728,159249.0293,8490.022199,31261.1368,16379.31979,,76593.286,35337.90373
2015-02-20 00:00:00 UTC,31341.12721,,9342.689255,126913.5834,13702.82082,49293.7712,13453.57297,,104235.054,40492.97787
2015-02-21 00:00:00 UTC,16187.3669,,2982.212005,137833.485,5278.622817,36872.5328,12494.396,,72045.727,30171.69661
2015-02-22 00:00:00 UTC,33576.50106,,7751.749716,142698.144,7549.995255,43312.241,11615.906,,92587.017,29353.77974
2015-02-23 00:00:00 UTC,23852.27132,,6327.726475,122959.3566,6932.699514,38153.0827,11955.77088,,70931.309,33263.85878
2015-02-24 00:00:00 UTC,16615.81456,,5144.113557,127796.516,8266.985465,30294.9925,11405.806,,63648.796,32614.81235
2015-02-25 00:00:00 UTC,13529.62773,,3810.535041,138942.5335,5948.162603,27394.5236,9661.30159,,59767.852,29862.3961
2015-02-26 00:00:00 UTC,18687.24687,,5492.008014,85328.2169,6300.244843,23314.9297,9267.57298,,59008.393,29176.97812
2015-02-27 00:00:00 UTC,69855.13329,,22012.00337,202171.9822,20741.80524,79817.7787,13788.6594,,176952.051,54214.24392
2015-02-28 00:00:00 UTC,17286.14557,,5626.628324,162873.8162,5342.337967,48529.054,12248.18009,,105278.53,23512.74042
2015-03-01 00:00:00 UTC,47597.42467,,9678.17856,113818.3657,9373.385415,55261.5291,13277.49242,,112512.775,25441.01248
2015-03-02 00:00:00 UTC,67168.4405,,18015.25979,148230.1185,14427.42078,97146.7076,13831.82149,,162770.607,57191.52734
2015-03-03 00:00:00 UTC,81226.3983,,20977.32088,146258.8445,18835.36262,114955.9666,20743.76891,,207254.443,55961.67966
2015-03-04 00:00:00 UTC,71521.58777,,14313.14589,253544.633,14576.00226,105386.5153,17741.57345,,218820.659,50260.29862
2015-03-05 00:00:00 UTC,66108.88463,,11428.25926,179018.7238,11492.85847,80100.6823,16975.1226,,179179.689,58014.12391
2015-03-06 00:00:00 UTC,40276.57197,,6744.621603,190929.0567,7501.041465,69500.2106,14341.3277,,158437.384,39377.94242
2015-03-07 00:00:00 UTC,22856.9456,,5716.654776,160794.1791,4734.254863,45048.1832,13078.72548,,108855.382,22850.88968
2015-03-08 00:00:00 UTC,13853.79489,,4430.690795,108197.9701,4704.633505,42390.6473,11445.66217,,101493.057,21749.46885
2015-03-09 00:00:00 UTC,62908.37768,,11996.31879,201505.4564,15719.00536,105445.6256,13083.36612,,232838.173,48545.0863
2015-03-10 00:00:00 UTC,67389.78219,,13129.0609,206932.8632,15804.60507,116027.5517,15188.66475,,264705.605,68925.97049
2015-03-11 00:00:00 UTC,25811.09179,,6733.048162,169556.1627,11913.71774,67556.182,13055.1259,,147856.02,36327.15849
2015-03-12 00:00:00 UTC,27275.49756,,7885.128806,138442.1108,6665.435398,61120.248,11873.489,,134074.815,34210.68841
2015-03-13 00:00:00 UTC,46670.65121,,9600.833866,151972.6637,9527.906107,62006.1784,12058.70638,,139763.361,34263.65707
2015-03-14 00:00:00 UTC,23011.22107,,5385.515263,177428.3563,11474.9411,58056.1675,10001.10308,,135137.65,19877.53783
2015-03-15 00:00:00 UTC,13427.56795,,2430.045679,128894.7418,4991.341382,30189.5327,8885.5452,,71548.782,10826.06732
2015-03-16 00:00:00 UTC,22313.42462,,6499.918273,138260.8839,9149.259346,60877.925,8015.7117,,115255.246,26616.11523
2015-03-17 00:00:00 UTC,22235.36985,,5865.891808,107438.8588,6520.167386,49930.5698,9894.7615,,107963.098,26660.6117
2015-03-18 00:00:00 UTC,89923.41573,,21654.68207,185660.5703,23257.94513,112781.6848,12001.7851,,264819.462,57190.34421
2015-03-19 00:00:00 UTC,78451.53718,,15017.74172,284380.01,12653.64807,130341.4671,13515.70254,,302619.506,46690.27628
2015-03-20 00:00:00 UTC,16197.47797,,5678.380042,125461.4622,7560.338221,75576.5123,11798.164,,120432.058,34287.36685
2015-03-21 00:00:00 UTC,15082.64922,,4546.629728,147187.6668,7460.127665,64663.5949,9890.2972,,119604.604,21210.11465
2015-03-22 00:00:00 UTC,18263.49076,,5976.838525,145956.5594,7483.743919,44885.6343,9521.65029,,105439.674,17964.1807
2015-03-23 00:00:00 UTC,23532.38493,,8658.472904,160707.6685,7804.968905,76320.5547,10086.5832,,136966.243,38635.94091
2015-03-24 00:00:00 UTC,64117.86987,,19052.72971,198067.7297,13950.09242,107469.7618,12391.10772,,223255.679,43102.17422
2015-03-25 00:00:00 UTC,53254.53178,,12881.63277,230501.5139,13565.13191,106884.9939,12471.24745,,274977.474,30043.2473
2015-03-26 00:00:00 UTC,33260.96841,,8385.937233,244565.5681,11393.1112,107669.7811,9551.06749,,175982.282,29848.80108
2015-03-27 00:00:00 UTC,22731.11194,,6089.779485,179082.5383,6414.6912,60629.4642,10468.44603,,131481.022,25130.97012
2015-03-28 00:00:00 UTC,17724.68773,,5685.706456,133194.5883,7378.533496,57712.0901,9120.9069,,126524.622,19990.84145
2015-03-29 00:00:00 UTC,31825.76835,,6690.228389,160442.6503,9172.420358,48480.5113,9477.97123,,148304.025,22289.69027
2015-03-30 00:00:00 UTC,30725.35992,,7951.385583,156933.2937,11284.94947,61954.14,10289.29401,,167024.74,36039.63
2015-03-31 00:00:00 UTC,22340.60195,,8114.451112,130556.8432,10852.32742,47112.7852,11306.40814,,123695.457,33790.6695
2015-04-01 00:00:00 UTC,23555.26958,,6226.016464,127106.2274,8307.186272,54815.8007,10196.4868,,119969.267,33506.01133
2015-04-02 00:00:00 UTC,26215.5431,,9806.822203,158182.6903,11405.7496,63889.2849,10560.40349,,130834.996,36183.41824
2015-04-03 00:00:00 UTC,28294.99282,,5048.577376,147788.3984,8136.215337,61546.2581,10063.64476,,140084.734,32082.61718
2015-04-04 00:00:00 UTC,9458.996559,,2769.281658,118407.7996,4620.514893,31764.1431,8513.97958,,75990.104,19749.84904
2015-04-05 00:00:00 UTC,23998.87449,,4610.752101,112180.2597,5828.928248,41811.1721,7863.7979,,105042.004,17667.96238
2015-04-06 00:00:00 UTC,20821.28788,,1361.558629,108107.6985,8995.450598,41564.1288,4101.15936,,123712.597,28903.36476
2015-04-07 00:00:00 UTC,10602.25212,,1489.269857,155353.8883,10440.45509,37856.9875,10284.60872,,100122.864,29987.7519
2015-04-08 00:00:00 UTC,39627.09143,,10750.20479,128687.0235,8375.971324,73713.6518,19962.9573,,148716.418,30820.28839
2015-04-09 00:00:00 UTC,22642.23555,,7943.812141,134552.2823,10020.57702,65478.6304,16518.4954,,115510.651,21801.22885
2015-04-10 00:00:00 UTC,37332.55696,,11549.63066,131985.7445,9349.004162,75257.677,16184.05469,,175904.761,27176.67548
2015-04-11 00:00:00 UTC,17745.94356,,4108.504001,127206.3823,5654.674016,65244.911,15056.42028,,117552.085,13578.02557
2015-04-12 00:00:00 UTC,10100.95286,,3173.327651,91626.8143,5784.144638,39039.0124,12429.9753,,77049.264,20185.44968
2015-04-13 00:00:00 UTC,47137.09401,,13924.22671,94953.6285,11240.33364,61248.9692,15717.60379,,138793.621,37305.73674
2015-04-14 00:00:00 UTC,40768.83003,,18581.88958,180307.1622,12488.76492,61181.1046,18240.8614,,153298.723,37397.09192
2015-04-15 00:00:00 UTC,24034.52461,,9948.645988,98562.5659,9746.160752,47991.1811,15263.56985,,104816.677,27647.93838
2015-04-16 00:00:00 UTC,28949.22754,,10835.85172,130522.3594,9494.616762,53537.8912,14835.7474,,125002.395,25606.31471
2015-04-17 00:00:00 UTC,27060.86075,,7928.3954,191353.0714,7172.867899,60817.4103,14285.70305,,121428.521,31093.06046
2015-04-18 00:00:00 UTC,11898.00868,,4620.315579,108341.6463,5220.331819,58181.5206,11584.57809,,93842.885,23030.91113
2015-04-19 00:00:00 UTC,17571.78547,,5900.878235,85343.294,4931.638247,36676.5732,10749.2025,,89499.568,21703.16085
2015-04-20 00:00:00 UTC,19932.04807,,5967.47868,84436.6805,6464.456039,44360.2229,10506.5735,,96999.21,33244.12731
2015-04-21 00:00:00 UTC,31768.42309,,9922.95825,89679.477,12102.06563,53071.339,11860.04213,,112700.796,38537.60661
2015-04-22 00:00:00 UTC,22065.58915,,10711.22024,72564.7309,11520.68324,43921.7453,13457.50389,,104900.715,32066.37179
2015-04-23 00:00:00 UTC,8848.921208,,8352.857322,78516.7637,6250.456738,34080.1342,12984.39789,,64643.419,32183.44706
2015-04-24 00:00:00 UTC,22481.38343,,8543.667107,83071.297,7787.248733,56834.9242,11813.37511,,102055.204,31930.58481
2015-04-25 00:00:00 UTC,13390.72876,,5284.924616,96163.7699,6328.511293,37784.407,10678.52255,,84010.716,23772.47855
2015-04-26 00:00:00 UTC,40909.6565,,11239.53027,125432.9258,10887.58906,73133.8031,11043.75759,,163091.47,37047.20365
2015-04-27 00:00:00 UTC,35237.97392,,13812.7878,111374.6535,39511.20481,63908.5626,14291.06192,,131988.296,42711.71609
2015-04-28 00:00:00 UTC,17189.71873,,9348.986891,111377.6617,11925.8621,51431.8693,12832.3787,,93602.646,35483.1583
2015-04-29 00:00:00 UTC,12204.23709,,8668.52965,87516.209,8167.848376,37330.2618,12993.23337,,78757.131,30440.42271
2015-04-30 00:00:00 UTC,41361.85776,,12490.43336,123711.6471,15337.19988,78235.2024,12030.32652,,145793.142,43875.50932
2015-05-01 00:00:00 UTC,17016.63986,,6680.378421,121158.3985,7621.25398,51348.8619,12197.89653,,99896.683,33450.30968
2015-05-02 00:00:00 UTC,8932.200582,,3040.421799,124335.7919,3583.158614,33940.4674,5512.81299,,67273.589,18569.41596
2015-05-03 00:00:00 UTC,19159.47838,,2894.347397,122946.7474,6262.493127,65053.1641,5541.8027,,118059.57,21074.80143
2015-05-04 00:00:00 UTC,24658.09329,,4908.861185,132008.0443,5423.333457,47243.242,6761.83243,,110552.867,27082.81307
2015-05-05 00:00:00 UTC,26115.90771,,5792.929932,105622.6133,5372.037753,43854.607,6935.04355,,100876.029,34934.34083
2015-05-06 00:00:00 UTC,47524.99717,,5478.293052,92775.7866,6639.184161,41359.0443,6649.7888,,109901.629,29525.04316
2015-05-07 00:00:00 UTC,27216.12712,,7127.563436,82753.0804,7766.154211,52712.9978,7235.188,,119946.784,35321.89405
2015-05-08 00:00:00 UTC,31065.29966,,6647.498536,81054.7668,7442.318216,53454.2694,7318.08994,,128362.88,33368.88323
2015-05-09 00:00:00 UTC,19372.31105,,3514.400714,95442.454,5069.224947,60333.1183,6826.123,,140348.529,20251.50891
2015-05-10 00:00:00 UTC,11933.40665,,2465.023116,85915.6551,4737.320959,45545.7123,6867.7232,,122934.965,18351.73617
2015-05-11 00:00:00 UTC,15989.07725,,5689.633938,87544.3777,5524.500548,48790.4683,7332.319,,118016.551,27564.45978
2015-05-12 00:00:00 UTC,13639.3247,,5549.084544,81216.5214,6627.658719,39606.2556,7466.4325,,92526.511,26920.59756
2015-05-13 00:00:00 UTC,27912.30564,,6754.034928,60116.0418,7984.167093,44701.1725,7234.8498,,110068.098,35222.00361
2015-05-14 00:00:00 UTC,19128.4853,,5566.936117,49997.62,6956.147976,32409.8074,6789.7285,,99417.579,43938.26926
2015-05-15 00:00:00 UTC,9528.630729,,2904.657958,24584.4812,4820.85713,26982.3957,6508.24799,,74099.775,31222.19429
2015-05-16 00:00:00 UTC,6100.362871,,1968.108688,16784.4192,4161.927183,18505.5525,2442.9331,,52510.274,16812.04291
2015-05-17 00:00:00 UTC,4806.560156,,1278.193603,15254.8186,3786.401544,15027.4933,3571.1334,,52654.122,16074.50821
2015-05-18 00:00:00 UTC,14181.5302,,5165.715016,19093.0386,5285.886903,20030.7922,4952.2741,,62803.954,25867.46847
2015-05-19 00:00:00 UTC,5870.062206,,4259.799025,15789.3917,6565.555628,20095.9189,5198.42091,,59075.862,29172.91084
2015-05-20 00:00:00 UTC,11419.18037,,5345.981816,15027.896,5380.062566,14469.1035,5605.6206,,52075.353,26566.55582
2015-05-21 00:00:00 UTC,10508.63081,,3157.238602,15044.2978,5861.830077,22201.493,4099.0038,,47091.192,26241.90438
2015-05-22 00:00:00 UTC,22839.3337,,7212.310882,24810.4543,7363.09267,40409.8447,6095.7089,,110408.294,34311.89286
2015-05-23 00:00:00 UTC,8514.038277,,2269.175917,22238.4299,5279.150724,28093.1456,5441.77508,,70075.101,19781.933
2015-05-24 00:00:00 UTC,7277.277084,,2116.725512,8301.6094,3645.250649,33411.3249,4886.58693,,60339.537,14169.62587
2015-05-25 00:00:00 UTC,8684.720252,,3836.02827,16043.9955,4446.26524,25876.9695,4821.76336,,61326.927,17781.05665
2015-05-26 00:00:00 UTC,8818.487224,,5715.850712,16855.8596,5921.812469,28337.3504,5820.75498,,52209.594,27658.85608
2015-05-27 00:00:00 UTC,9190.002575,,5822.673441,15038.0327,7162.109439,21815.3145,5537.86054,,52296.743,31321.67424
2015-05-28 00:00:00 UTC,5791.256584,,3448.640956,14686.0787,4031.610845,20770.6745,5090.6682,,49498.033,27214.85467
2015-05-29 00:00:00 UTC,6839.528844,,3950.52594,20239.9137,5971.362732,23751.4939,4985.17107,,54610.858,26250.29565
2015-05-30 00:00:00 UTC,14770.9904,,2757.661379,16510.2444,3469.805877,29887.8999,4105.00703,,64207.318,21011.86495
2015-05-31 00:00:00 UTC,11657.27449,,2997.445658,17421.129,5160.700179,18105.317,2768.3946,,44114.11,19491.96889
2015-06-01 00:00:00 UTC,31722.40363,,8084.121339,26032.1842,7989.849199,32045.7588,5397.62872,,82930.907,40180.4221
2015-06-02 00:00:00 UTC,16451.17196,,5836.704208,19692.3007,9315.855109,23414.6544,6721.33449,,56593.573,45073.5189
2015-06-03 00:00:00 UTC,17205.35273,,4628.733628,19416.557,7108.835848,23131.4895,5747.97983,,56239.261,35731.20276
2015-06-04 00:00:00 UTC,11211.4334,,3398.579328,17052.0226,6813.425424,26834.813,5020.86724,,53800.375,29163.22125
2015-06-05 00:00:00 UTC,18057.01977,,6584.262131,13944.0223,6704.288257,30081.9502,5902.59746,,52549.662,34646.48402
2015-06-06 00:00:00 UTC,6858.317941,,2770.251102,8892.873,4695.882001,15420.7815,9377.0127,,37160.378,25591.29469
2015-06-07 00:00:00 UTC,17256.00281,,3324.382634,14359.3879,4112.19396,16948.3465,6640.2437,,46639.403,19933.49485
2015-06-08 00:00:00 UTC,28828.66238,,8986.866923,20897.912,8903.726642,40344.157,9790.27968,,68279.187,35195.48053
2015-06-09 00:00:00 UTC,16389.23269,,9129.64197,22797.9759,8107.243074,40768.8885,12539.84207,,50177.58,41087.27818
2015-06-10 00:00:00 UTC,10773.51262,,6284.630065,24098.2455,6769.38367,28710.4934,11213.31264,,34661.578,33512.52683
2015-06-11 00:00:00 UTC,9540.223746,,4727.272242,23103.9598,6398.412266,28658.99,11804.1412,,41551.279,34844.70372
2015-06-12 00:00:00 UTC,9752.034078,,5887.317441,25503.0421,6393.763615,30634.6834,10828.3812,,43796.647,28967.99407
2015-06-13 00:00:00 UTC,11058.6271,,4009.832571,21748.1576,4893.568588,32567.4163,9082.9832,,46615.993,23703.49948
2015-06-14 00:00:00 UTC,8262.111097,,3586.303206,26988.4086,6309.818143,40573.3588,8810.3436,,58055.234,20060.87816
2015-06-15 00:00:00 UTC,19153.66136,,10505.39294,27332.6415,8966.078064,52893.0416,8979.1398,,71634.902,34789.00127
2015-06-16 00:00:00 UTC,50864.75832,,17952.95397,26601.9912,16614.06808,105627.8328,8285.9949,,163289.318,46373.73828
2015-06-17 00:00:00 UTC,47507.56832,,16952.90209,31017.2632,16691.46474,102251.9646,11704.43036,,175305.614,42537.48538
2015-06-18 00:00:00 UTC,27557.79402,,11145.20058,24711.5196,8445.024771,68568.0675,10269.54174,,113942.31,35176.0659
2015-06-19 00:00:00 UTC,23929.3557,,6782.324231,24615.3363,7848.437207,69248.7924,8974.06461,,109615.832,32454.47629
2015-06-20 00:00:00 UTC,23906.50021,,4435.437822,20599.7972,7761.85365,68111.7204,8852.46777,,98315.408,20989.31869
2015-06-21 00:00:00 UTC,8170.86177,,1946.29303,12366.794,4824.825956,31519.9319,8378.7166,,55333.104,17453.39718
2015-06-22 00:00:00 UTC,18508.52656,,5149.334927,14276.651,7155.968903,47480.544,7247.3946,,66123.129,29609.59335
2015-06-23 00:00:00 UTC,11550.64366,,4954.332327,15088.7274,5013.572572,40012.7979,7848.0632,,66960.728,33441.36789
2015-06-24 00:00:00 UTC,15567.44407,0.23,6723.313324,19304.9865,7057.975054,40034.8751,7768.27428,,69830.174,31081.82289
2015-06-25 00:00:00 UTC,8703.176193,0.033,5002.583568,12280.869,6483.330242,42540.5583,8664.60897,,58330.017,31875.09113
2015-06-26 00:00:00 UTC,10163.37071,0.001,5272.1988,13422.0932,5588.334535,47876.7521,7988.64346,,53244.533,29012.29891
2015-06-27 00:00:00 UTC,18134.80647,2.739,7100.922658,23336.16,8852.928797,50453.772,7705.91338,,82350.137,26216.67562
2015-06-28 00:00:00 UTC,12904.13085,1.28,6104.492249,14759.0487,4000.552434,40829.1928,8808.1708,,71428.414,23661.04332
2015-06-29 00:00:00 UTC,34766.03163,0.99,15393.10433,22314.9467,12399.63486,66950.2225,11183.7922,,120944.586,42949.53565
2015-06-30 00:00:00 UTC,47275.25614,4.68,19902.44384,31112.0454,16841.40085,97483.5333,12418.20929,,152486.905,49129.10446
2015-07-01 00:00:00 UTC,21546.03433,1.711,13395.15344,19909.1,8233.15541,81230.959,12289.79122,,102260.196,43273.22864
2015-07-02 00:00:00 UTC,17333.69829,3.232,9826.994781,17006.297,6328.900664,52432.9765,12201.63875,,86380.92,40877.97193
2015-07-03 00:00:00 UTC,11553.1622,3.1414567,9153.852565,16459.7534,6489.332743,43542.9864,9818.82962,,65092.931,31272.05108
2015-07-04 00:00:00 UTC,9743.302938,9.258,7909.856729,14284.7752,5806.828481,38341.8087,9496.04102,,74701.81,23167.31923
2015-07-05 00:00:00 UTC,47847.8565,17.2195,21362.61365,31730.6636,10953.9614,96876.1204,10705.50298,,226885.912,47227.28618
2015-07-06 00:00:00 UTC,56608.36082,3.233,20027.86147,31165.8262,15256.8686,79614.3603,12389.85393,,172299.673,65354.64158
2015-07-07 00:00:00 UTC,22314.55228,5.9918,13755.62998,19663.4922,9952.365676,43349.605,10519.7847,,107552.733,45184.70717
2015-07-08 00:00:00 UTC,35180.24762,7.940404,16042.26829,26159.4079,12229.67336,55843.077,10348.72222,,122175.6,42744.31776
2015-07-09 00:00:00 UTC,24012.13725,7.921,13906.64445,23670.0671,15627.52148,55861.096,10274.17036,,118525.54,43496.26628
2015-07-10 00:00:00 UTC,89651.52305,8.569,29151.31335,48951.567,41287.54416,139255.4466,11511.32975,,216141.872,83053.0494
2015-07-11 00:00:00 UTC,38177.46897,0.94,11693.22435,30664.8208,12885.95747,102330.3194,9499.88939,,167342.433,40277.04785
2015-07-12 00:00:00 UTC,61504.91936,4.582,22497.46771,24596.6691,12419.52402,68253.1222,11758.27986,,142279.009,48692.11072
2015-07-13 00:00:00 UTC,74168.63582,10.40358,29768.18435,36720.6045,19206.11434,80164.5289,12553.85188,,165770.221,55411.13865
2015-07-14 00:00:00 UTC,23541.18634,4.69755,10192.47063,16982.5091,7876.571658,48005.9862,11222.8747,,127133.691,42617.22822
2015-07-15 00:00:00 UTC,21732.29834,4.13700006,9798.375076,13041.204,6914.10375,38595.3603,10346.4754,,79373.11,39351.43522
2015-07-16 00:00:00 UTC,52863.27137,0.864,21103.34159,25710.9417,11641.4129,68952.5496,11662.7321,,138330.357,57955.01782
2015-07-17 00:00:00 UTC,25359.44627,13.68051961,11477.05542,16042.5781,8037.055928,47060.1167,10705.0066,,89653.479,45253.41849
2015-07-18 00:00:00 UTC,15394.9052,0.901,9362.077818,12683.8538,13024.90967,31887.3777,9610.97522,,85606.793,31298.69418
2015-07-19 00:00:00 UTC,8015.116446,10.6178,5289.04082,10017.5319,4107.004904,21027.9377,8364.5253,,49207.957,21143.32067
2015-07-20 00:00:00 UTC,12344.24155,27.32508015,8818.528635,11270.8244,5867.984453,27020.5074,9591.13433,,60150.537,40728.93966
2015-07-21 00:00:00 UTC,13039.37775,17.99183145,9000.554914,13027.7343,7333.343768,33111.4226,10980.29417,,60918.582,48043.85554
2015-07-22 00:00:00 UTC,10967.39779,17.83903978,8318.463057,11828.2792,5196.985821,36661.7543,9897.1296,,61314.62,33842.47646
2015-07-23 00:00:00 UTC,5434.124773,14.65448005,6439.612933,7703.6223,4645.260125,23840.4478,9407.7733,,54537.013,34156.25748
2015-07-24 00:00:00 UTC,24289.51714,40.93917213,15854.09656,20800.6405,12212.32978,67744.0953,10410.34821,,99888.549,45425.09773
2015-07-25 00:00:00 UTC,11608.53006,82.15324368,7545.885437,13640.2826,4989.880246,56736.572,10063.06398,,77552.982,30123.69411
2015-07-26 00:00:00 UTC,9326.277817,32.05216034,5298.466507,10244.5272,3520.619355,33619.2289,8514.35314,,56153.131,24448.00366
2015-07-27 00:00:00 UTC,25470.11208,91.01182988,14650.73287,16830.0616,6968.937611,47816.7416,10582.2657,,88697.869,45965.17377
2015-07-28 00:00:00 UTC,14362.9927,203.1049022,8799.043077,20466.7202,5888.99206,47697.7629,10478.97929,,87868.231,59845.10379
2015-07-29 00:00:00 UTC,15838.41441,229.118984,10236.16252,15613.3648,4570.668474,42837.0875,9819.64888,,71916.698,55969.02544
2015-07-30 00:00:00 UTC,12138.69713,440.212638,8108.621192,12137.6768,4850.827539,34480.0971,9635.55673,,58930.17,44023.53755
2015-07-31 00:00:00 UTC,14587.82173,88.88078445,7902.767537,15184.1605,6344.434787,56648.0485,9266.37754,,93554.046,50363.34349
2015-08-01 00:00:00 UTC,12322.36791,9.29593237,7104.066619,15400.8648,4009.92971,40626.4016,12162.1609,,80829.108,38977.79553
2015-08-02 00:00:00 UTC,11744.26293,11.4589,4530.177314,12186.8346,3854.341912,33384.6343,14789.1681,,73314.654,33134.41935
2015-08-03 00:00:00 UTC,14793.62873,8.30474245,6310.607366,9973.6037,5981.950813,31316.6638,10733.4191,,67782.859,41681.86526
2015-08-04 00:00:00 UTC,11989.28782,11.52027559,6206.118344,10756.7637,5661.406519,35097.8766,9866.9519,,76462.366,45095.17173
2015-08-05 00:00:00 UTC,7640.289113,21.01711667,6549.546264,8887.3203,5530.317074,30974.9879,11081.1273,,72668.659,36381.77211
2015-08-06 00:00:00 UTC,10150.43323,52.3157,7123.812523,7729.5871,5237.950403,37420.7343,10874.2852,,63817.205,42517.84757
2015-08-07 00:00:00 UTC,12690.50094,82.783518,8664.809049,8417.2108,7220.361538,40988.5813,10724.6454,,65983.908,52178.60183
2015-08-08 00:00:00 UTC,36971.57319,119.759188,10269.86846,17180.1352,11841.77244,63404.7647,12121.3508,,150738,43209.55215
2015-08-09 00:00:00 UTC,20876.97225,26.7758,8870.579578,12568.9347,4492.937818,47559.39,15316.0121,,114642.969,43366.27918
2015-08-10 00:00:00 UTC,10783.26024,110.47694,9697.419764,13034.665,4955.021964,40179.772,14265.5555,,117047.551,46261.61887
2015-08-11 00:00:00 UTC,12654.87381,117.5487986,8394.11575,13670.5948,6027.94462,47804.059,12180.7911,,102362.3,48146.52613
2015-08-12 00:00:00 UTC,16300.50608,66.88232,9520.314581,16815.9249,6286.047635,62273.5882,13758.7324,,121578.696,46345.35111
2015-08-13 00:00:00 UTC,12871.18274,86.183302,10710.9742,12874.2649,4802.187034,38584.0185,14285.2913,,104593.63,51851.98908
2015-08-14 00:00:00 UTC,13583.86723,47.4461,8012.603053,14335.2021,4499.217743,46922.0992,11253.7545,,126028.855,45987.6385
2015-08-15 00:00:00 UTC,10401.20341,109.0888,5485.630521,10995.1908,3937.638067,29515.912,11275.9525,,74331.2,37598.11302
2015-08-16 00:00:00 UTC,27231.34118,38.994,9633.275768,18273.0608,4658.482078,37162.9293,9714.5656,,108123.528,43638.61501
2015-08-17 00:00:00 UTC,9940.9194,27.0217451,8655.189805,11665.7536,4855.783517,36365.6163,10665.4169,,105299.989,47207.02374
2015-08-18 00:00:00 UTC,81477.60012,109.9133669,16141.82038,19386.6322,9842.059542,48139.7427,10991.1481,,174102.175,63637.48321
2015-08-19 00:00:00 UTC,84869.86903,221.9676053,24295.07256,32353.5052,16105.32809,76898.7446,21155.9057,,261764.899,72921.98739
2015-08-20 00:00:00 UTC,26304.27618,101.8494542,15812.33474,24943.2625,7454.292886,68401.517,22042.6657,,232331.05,52971.22691
2015-08-21 00:00:00 UTC,12992.07675,50.66643534,10296.3175,17106.642,6541.182518,45139.2517,16598.458,,144409.215,50159.16241
2015-08-22 00:00:00 UTC,20964.91054,106.0449142,15856.24555,28063.7337,5667.378353,109504.2476,14359.8262,,241534.761,42579.00437
2015-08-23 00:00:00 UTC,12032.36979,24.1928,12842.46669,19597.2222,5967.591397,63530.1192,19729.8296,,170605.982,32459.58268
2015-08-24 00:00:00 UTC,53745.45364,178.4847432,37523.08338,41000.4493,14192.87737,114399.1551,20457.935,,414646.282,73780.53278
2015-08-25 00:00:00 UTC,69272.5724,234.8882972,42308.00563,53979.275,16598.29306,128227.8885,26584.894,,407143.042,88571.76264
2015-08-26 00:00:00 UTC,23772.97595,116.6226623,24007.5952,39036.5813,11899.87227,118061.9189,23433.8485,,289485.557,68159.21347
2015-08-27 00:00:00 UTC,11743.60059,79.53348519,14366.26383,19722.7546,7814.650383,48282.0862,21888.4939,,167740.692,58821.40082
2015-08-28 00:00:00 UTC,27328.70337,139.6447792,22900.18694,26079.1233,11476.93259,65879.003,14347.1296,,219122.48,61809.05017
2015-08-29 00:00:00 UTC,10053.0092,147.1366489,15490.55919,16564.2733,4866.595346,29689.6913,13984.8999,,140389.874,45116.863
2015-08-30 00:00:00 UTC,8840.010188,105.1824619,15486.35994,18397.9163,3992.397297,30732.2513,9810.1832,,133576,44786.74215
2015-08-31 00:00:00 UTC,10923.5834,32.09109554,15803.51886,21747.0632,7697.421829,29971.5116,10716.0971,,136314.875,45352.54915
2015-09-01 00:00:00 UTC,9810.611827,12.71019803,23925.18685,17020.3725,6783.186868,64632.0946,12755.4685,,117466.913,55307.95462
2015-09-02 00:00:00 UTC,9011.856467,17.202,21470.76883,15479.5352,6421.569759,26136.962,12869.5471,,101228.526,53391.52179
2015-09-03 00:00:00 UTC,6915.709671,37.86451669,19739.6291,16838.2251,6174.990124,23988.9598,10710.4691,,80022.851,56819.00867
