Time,bit-x,bitcoin24,bitcoinde,bitstamp,coinbase,gatecoin,itbit,kraken,mtgox,others
2015-06-20 00:00:00 UTC,24.37929657,,232.19152391,,179.93721,53.43,416.453,2027.97278293,,1012.1671201499998
2015-06-21 00:00:00 UTC,102.78167468,,252.3277555,,96.83637,59.25,395.504,1422.98557901,,835.76927015
2015-06-22 00:00:00 UTC,101.1282034,,497.13547113,,340.9662,56.11,956.3384,3043.15874978,,1823.1984640399999
2015-06-23 00:00:00 UTC,2.92440443,,421.55466558,,272.8577255,50.8,582.4068,2958.63463823,,1917.3569627900001
2015-06-24 00:00:00 UTC,128.60179484,,371.77613689,,166.297882,48.66,595.9885,2284.00140782,,1657.1384746099998
2015-06-25 00:00:00 UTC,12.58963564,,491.54086419,,199.0171595,54.93,646.3675,2212.11741039,,2670.96182598
2015-06-26 00:00:00 UTC,50.34434704,,291.92058465,,162.501676,55.08,176.3193,1717.26282606,,2270.50526736
2015-06-27 00:00:00 UTC,221.97132279,,449.28339424,,253.998229,58.54,233.4703,3008.74549279,,1506.2455345600001
2015-06-28 00:00:00 UTC,4.63665115,,590.40707763,,229.17723344,61.86,289.5625,2893.0279621,,1371.7851472999998
2015-06-29 00:00:00 UTC,210.13301285,,1064.98748186,,360.25902,52.53,113.8509,4043.77204838,,2294.0911766299996
2015-06-30 00:00:00 UTC,349.0044329,,1260.57583442,,506.5035424,46.19,631.2249,6604.39361158,,2544.2449553
2015-07-01 00:00:00 UTC,73.51258645,,622.73758219,,604.865665,32.94,521.3774,4504.63707575,,2330.3582540199995
2015-07-02 00:00:00 UTC,94.69207626,,554.81707574,,438.538547,51.14,170.0884,3451.22060202,,2818.01296182
2015-07-03 00:00:00 UTC,148.67434266,,403.90123932,,257.47116,59.04,774.3242,3012.6303826,,2347.95191702
2015-07-04 00:00:00 UTC,98.02761521,,182.48768269,,127.633145,62.85,194.6839,1999.58909992,,1115.9014286299998
2015-07-05 00:00:00 UTC,371.69270248,,636.42487985,,467.286805,70.16,767.1093,6203.19794799,,2061.22470134
2015-07-06 00:00:00 UTC,335.33146903,,1066.66526137,,470.82310461,153.91,790.9088,6542.78060481,,4761.24801351
2015-07-07 00:00:00 UTC,176.76567748,,579.33596828,,541.1201873,107.73,101.1802,3540.22084487,,2890.42046654
2015-07-08 00:00:00 UTC,181.63564477,,504.25542987,,508.90927008,102.63,209.5345,4162.16376998,,2951.35711327
2015-07-09 00:00:00 UTC,18.01003986,,463.93413333,,590.703533,160.21,697.7677,3794.15756229,,2817.27780205
2015-07-10 00:00:00 UTC,516.2698956,,1543.70963698,,803.6138221,516.084,1896.2228,10396.81648171,,5160.26873769
2015-07-11 00:00:00 UTC,92.79636077,,442.77087301,,357.32248271,180.45,549.5471,4029.60132738,,2738.12080857
2015-07-12 00:00:00 UTC,323.84656653,,992.84529307,,797.02681227,551.54,302.6144,5682.61483725,,3039.7614185
2015-07-13 00:00:00 UTC,58.0939933,,1227.59090901,,838.5634383,353.16,938.9878,7864.02297479999,,3304.8838847499997
2015-07-14 00:00:00 UTC,8.13466224,,524.68373023,,516.91114906,164.76,1184.0994,3014.55330984,,3422.97261261
2015-07-15 00:00:00 UTC,175.56255329,,587.1522587,,437.13115822,129.38,681.7135,3018.86210343,,2998.69432058
2015-07-16 00:00:00 UTC,2771.11132966,,719.43549079,,495.09716737,213.728,1011.7989,5157.14135863,,3232.1266098100004
2015-07-17 00:00:00 UTC,810.71414102,,521.42033538,,384.68959821,176.46,911.4202,3059.53939371,,3131.37630542
2015-07-18 00:00:00 UTC,699.07463947,,269.1000092,,202.32062686,182.442,859.5183,1809.19206511,,1965.29609453
2015-07-19 00:00:00 UTC,2.97880775,,266.39113891,,219.71028018,136.06,198.826,1667.90775271,,1177.65611809
2015-07-20 00:00:00 UTC,314.00291412,,524.46880168,,257.28897988,140.52,620.0492,2233.19711159,,2832.5681193699997
2015-07-21 00:00:00 UTC,3224.82631783,,624.308686,,372.56023391,137.55,622.2885,2693.07527985,,3138.34642939
2015-07-22 00:00:00 UTC,36.99189516,,804.26085172,,256.86806033,130.928,432.2833,2725.07649709,,2324.97535752
2015-07-23 00:00:00 UTC,121.99039884,,425.62565293,,273.57825061,120.309,589.2891,2072.49441382,,2767.48592568
2015-07-24 00:00:00 UTC,158.30023157,,513.47975713,,318.02509712,173.33,1162.0541,4421.80020005,,3288.38380594
2015-07-25 00:00:00 UTC,56.82111172,,496.68400044,,140.47079449,130.11,769.5487,1723.80994765,,2512.11315586
2015-07-26 00:00:00 UTC,8.45365238,,405.33364126,,161.1836123,195.06,532.5234,1829.26527545,,2365.78379072
2015-07-27 00:00:00 UTC,2515.86485912,,723.63107054,,248.59277429,165.207,833.8905,4062.85480233,,2152.02494981
2015-07-28 00:00:00 UTC,7200.98945959,,692.42053621,,126.96956717,174.1,1244.8198,2754.27184877,,2694.93782282
2015-07-29 00:00:00 UTC,5140.50216983,,538.20292584,,259.63207828,121.25447137,852.3999,3781.42151093,,3404.31348243
2015-07-30 00:00:00 UTC,2221.36597994,,392.71088356,,216.60504801,112.311,655.4667,3939.03963755,,3346.58312338
2015-07-31 00:00:00 UTC,2099.39116491,,573.19820252,,213.25091398,104.19972653,726.5216,4631.51250379,,3252.8202108699998
2015-08-01 00:00:00 UTC,1999.28014123,,287.54107502,,191.85503189,83.878,554.1278,2232.35412279,,2075.41940998
2015-08-02 00:00:00 UTC,2261.52467213,,310.54625804,,88.6410784,149.82,280.6517,2102.48954255,,1576.9826426299999
2015-08-03 00:00:00 UTC,2178.78626382,,601.41530024,,151.63214,170.38,117.9206,3278.53360275,,2751.33690758
2015-08-04 00:00:00 UTC,2126.67598,,633.68044257,,620.08870875,173.3275991,1311.7283,3203.87960899,,1953.36397592
2015-08-05 00:00:00 UTC,1113.30874286,,426.3153518,,287.4330286,210.83,2816.4142,2513.58785324,,2250.5767534499996
2015-08-06 00:00:00 UTC,2233.99709681,,376.3995584,,286.82045,250.415,366.3798,3107.08351279,,3397.58859236
2015-08-07 00:00:00 UTC,2282.94065634,,379.00278856,,230.76836668,327.38,5436.6745,4499.79892299,,3123.55807145
2015-08-08 00:00:00 UTC,1852.1682395,,539.25094845,,297.47154,375.77335028,343.6256,4661.14110286,,3265.5700165500007
2015-08-09 00:00:00 UTC,2144.85126903,,709.30397715,,140.77756575,332.862,2530.0451,2388.45111482,,3141.8945493700003
2015-08-10 00:00:00 UTC,2355.49728241,,556.4280275,,282.91104815,155.31,855.891,3745.06570199,,2548.15782411
2015-08-11 00:00:00 UTC,2198.08230576,,410.47231758,,306.65196295,125.05537944,1357.6804,5141.90546033,,1988.7234334700001
2015-08-12 00:00:00 UTC,2088.84939476,,412.74606654,,488.55549093,98.64,2447.0892,3795.70080781,,2148.5817778299997
2015-08-13 00:00:00 UTC,2115.03837906,,366.28564037,,378.6446447,246.29936863,4633.3865,3892.29355004,,2177.01520415
2015-08-14 00:00:00 UTC,2123.97991113,,219.18580809,,196.8465,265.0,273.6024,4070.44727206,,2237.93456449
2015-08-15 00:00:00 UTC,2145.95340943,,162.7723366,,247.42584,303.65,1405.3864,3479.3353669,,1668.77985642
2015-08-16 00:00:00 UTC,2079.3540243,,457.89824587,,136.42095858,310.02304973,1944.1666,4287.66642764,,1987.58826572
2015-08-17 00:00:00 UTC,2189.27125652,,463.94207593,,194.85626855,315.0,291.5331,4591.47232666,,1947.8776895499998
2015-08-18 00:00:00 UTC,1738.82252673,,679.26164845,,297.13738065,206.74,1798.135,9028.2156672,,2776.10093675
2015-08-19 00:00:00 UTC,1547.75638874,,1257.48544671,,519.01135182,323.78,1331.5088,9783.28517776999,,2725.77821275
2015-08-20 00:00:00 UTC,1925.40253134,,809.76565167,,677.02593565,222.6237,1365.5814,6779.89331836001,,2146.93560676
2015-08-21 00:00:00 UTC,2173.99262093,,785.96081499,,486.62254207,282.65,794.4472,4008.56035352,,2514.56852171
2015-08-22 00:00:00 UTC,1831.36180123,,738.3025793,,354.76889375,281.469,482.7658,4926.97277768,,1982.86064007
2015-08-23 00:00:00 UTC,2216.5678642,,478.15509952,,718.81126972,73.07,283.5828,3295.34443211,,1380.56833559
2015-08-24 00:00:00 UTC,1076.57251589,,1571.39061617,,954.63845179,291.831,1858.8932,14456.87723358,,3337.68543616
2015-08-25 00:00:00 UTC,1207.1898918,,1554.51394818,,893.53187598,372.4650053,2876.7946,17386.10001413,,2827.6632501999998
2015-08-26 00:00:00 UTC,1874.01677299,,1071.89694894,,864.21790805,333.29,1937.1042,9346.21288228001,,3213.79882713
2015-08-27 00:00:00 UTC,2047.44990724,,582.67312933,,545.80639619,305.15,1324.7338,6515.27507744001,,2787.48470512
2015-08-28 00:00:00 UTC,1820.63405372,,834.43584938,,760.42280177,391.53,1262.042,7737.11595103001,,3223.1407387500008
2015-08-29 00:00:00 UTC,2058.812065,,214.45327167,,219.32169257,297.8,1681.0967,2928.0298428,,2734.6191563099997
2015-08-30 00:00:00 UTC,2145.08748599,,266.03768535,,199.59420174,360.519,4464.5073,3505.03309187,,2081.1497528
2015-08-31 00:00:00 UTC,2095.01951865,,793.08385633,,354.74924397,297.07405114,2786.2998,4946.39833038,,2306.50206531
2015-09-01 00:00:00 UTC,2149.67338969,,687.03065551,,1468.30678148,120.35,1333.1568,4668.802054,,2949.03357336
2015-09-02 00:00:00 UTC,1783.45043886,,654.36017157,,359.32431344,91.62,751.327,3735.15300278,,3106.0902123500005
2015-09-03 00:00:00 UTC,2188.65876534,,597.99013987,,1348.49879539,109.56056335,5344.8139,4364.50263389,,3039.56938165
2015-09-04 00:00:00 UTC,2055.56793292,,575.50990291,,337.92531062,444.52072061,814.7661,3527.00591387,,2902.5587583200004
2015-09-05 00:00:00 UTC,1929.91381947,,312.40986455,,277.30680079,298.32,6148.1015,4717.02241347,,2473.96586423
2015-09-06 00:00:00 UTC,1434.94091667,,425.01418293,,306.47981514,283.53,330.699,4243.51070624,,2476.9873578099996
2015-09-07 00:00:00 UTC,2172.63846315,,583.80243821,,506.38428127,332.87,494.5274,3430.82782686,,2334.9579338800004
2015-09-08 00:00:00 UTC,1982.36402397,,641.44753152,,374.25592549,327.88,939.3712,5433.61088387,,3507.6988329599994
2015-09-09 00:00:00 UTC,2064.57078249,,588.67871449,,355.75895428,305.76,477.8076,4048.48677178,,3007.7083382700002
2015-09-10 00:00:00 UTC,1972.97495349,,462.16578802,,939.28070646,352.478,865.9922,4050.33791219,,3163.6767566200006
2015-09-11 00:00:00 UTC,2186.77564305,,361.78688034,,633.49150897,396.48772178,608.6605,3942.46784918,,1830.90732061
2015-09-12 00:00:00 UTC,2035.23153471,,206.3512454,,407.18902698,348.077,1783.5043,2119.27361755,,1461.4328982900004
2015-09-13 00:00:00 UTC,1909.36608276,,458.25191071,,224.68019137,298.6,1196.6336,3415.91124658,,1023.45767284
2015-09-14 00:00:00 UTC,1972.73530473,,561.79277795,,506.95966404,288.342,1599.9969,4773.76174364,,1783.4018492100001
2015-09-15 00:00:00 UTC,2084.71789163,,601.79481739,,514.03764593,263.08385144,1498.7414,3672.74714993,,2550.3339989799997
2015-09-16 00:00:00 UTC,2062.0740902,,523.47644532,,749.8785666,287.54,1182.3115,4909.55939322,,1845.36924549
2015-09-17 00:00:00 UTC,2037.67396471,,509.95662066,,301.04137763,389.736,1169.3621,4922.68772993,,2327.61873205
2015-09-18 00:00:00 UTC,2144.69265193,,367.14831082,,227.82013109,252.67,1771.8741,3747.99428473,,2350.11867107
2015-09-19 00:00:00 UTC,507.10572834,,184.7230479,,219.89804077,259.69,2646.866,1567.79069614,,1714.7810809899997
2015-09-20 00:00:00 UTC,2117.7007226,,200.97421671,,231.238352,276.93,4266.2835,924.00385918,,1216.5051768499995
2015-09-21 00:00:00 UTC,1958.70645095,,604.53274177,,535.0888586,318.32,1196.8804,3840.69600291,,2268.79568615
2015-09-22 00:00:00 UTC,1973.55909813,,478.18811446,,1808.00301755,578.53,2974.4678,5022.77936887,,2957.4031654200003
2015-09-23 00:00:00 UTC,2013.16584011,,478.18221915,,521.16819876,252.51,1068.4209,3086.48363155,,2658.36454791
2015-09-24 00:00:00 UTC,1856.51419399,,358.72031981,,1204.63352647,510.36165835,2002.8936,3960.13518529,,2751.33331723
2015-09-25 00:00:00 UTC,1922.86025232,,583.15247472,,469.16450173,314.91,859.1178,3665.68078926,,2838.93012056
2015-09-26 00:00:00 UTC,405.76994968,,252.77045712,,240.41611787,348.29416463,473.653,1507.4204971,,2012.2537928499999
2015-09-27 00:00:00 UTC,2077.46252071,,412.14789242,,288.33349261,278.66506073,1070.1265,1490.7165893,,1393.8060314900001
2015-09-28 00:00:00 UTC,1907.38099893,,626.53016339,,1122.82988468,245.59,2328.9822,4866.99982504,,2180.8943853100004
2015-09-29 00:00:00 UTC,1953.78528846,,764.77734736,,1181.48995394,175.35,2635.0505,3870.29838351,,2762.6503655400006
2015-09-30 00:00:00 UTC,2035.67694722,,581.0798154,,414.11118708,75.55233342,1618.6076,2970.0841372,,2261.29656346
2015-10-01 00:00:00 UTC,2105.07944852,,558.52863009,,563.22894325,853.12516058,1676.1533,2729.63981655,,2737.9817011199993
2015-10-02 00:00:00 UTC,2041.04910418,,452.77313782,,393.98659488,774.17051182,1582.4391,3677.62789063,,2419.41133982
2015-10-03 00:00:00 UTC,2081.06306735,,355.76115399,,187.28783,1561.13,1483.911,1332.62327362,,2199.428122
2015-10-04 00:00:00 UTC,1514.44600898,,303.17362173,,315.04059429,1182.88,969.1965,1087.74005108,,1784.2549729300001
2015-10-05 00:00:00 UTC,2038.93770213,,654.06080572,,561.3899358,487.09146706,1658.8765,3393.94242288,,2270.26140364
2015-10-06 00:00:00 UTC,1802.95827863,,600.04701637,,837.27100755,513.2694062,1506.7435,4286.52973305,,2398.36772179
2015-10-07 00:00:00 UTC,1963.1162542,,483.94725307,,594.4760678,343.73,1461.9619,2639.60287631,,2675.5584728800004
2015-10-08 00:00:00 UTC,2077.08711267,,355.10731713,,366.2924252,602.71051192,1216.7079,3453.53957374,,3185.2557909599996
2015-10-09 00:00:00 UTC,1962.16067556,,338.85717566,,219.6403541,604.735,718.3794,2468.26229946,,2655.0454757199996
2015-10-10 00:00:00 UTC,2033.8916605,,247.63474437,,137.1432313,491.33,631.5412,2175.30298928,,1766.3289774600003
2015-10-11 00:00:00 UTC,2015.34794078,,347.12669609,,139.31650647,56.54878418,610.2124,1676.38677869,,1680.67377974
2015-10-12 00:00:00 UTC,2005.53307998,,724.63742509,,238.52709389,520.164,558.3977,2580.21767637,,2441.30699073
2015-10-13 00:00:00 UTC,1930.86202547,,699.93733025,,193.32200571,623.836,1364.8776,5113.79769205,,2498.9636219999998
2015-10-14 00:00:00 UTC,1908.74836572,,715.80096752,,346.65458128,674.71297779,1633.2812,3979.53623988,,2016.75801379
2015-10-15 00:00:00 UTC,1900.05827941,,588.56292856,,333.80701679,767.676095,1002.0973,4539.14071065,,1634.96802415
2015-10-16 00:00:00 UTC,1578.38875665,,739.15999326,,765.56124197,761.57841032,2232.7106,7044.21213408,,1778.4286418800002
2015-10-17 00:00:00 UTC,1347.79954716,,510.86839118,,1069.81724396,955.816,2838.8842,8187.22080094,,1180.86766402
2015-10-18 00:00:00 UTC,1791.16009869,,294.1844797,,510.88781661,720.866,1708.0069,4282.38404541,,775.0162241
2015-10-19 00:00:00 UTC,1923.08936622,,571.83379,,462.47599367,768.231,2167.2396,6188.596436,,1325.2345048700001
2015-10-20 00:00:00 UTC,1790.38276376,,610.30075924,,138.17976221,973.22505049,2178.122,6214.51948086,,1601.0369956600002
2015-10-21 00:00:00 UTC,1890.18410101,,465.35861631,,128.89839169,889.476,1884.7304,4715.30060644,,1399.3230949
2015-10-22 00:00:00 UTC,1693.85875206,,667.82995799,,226.64687166,882.59777633,3066.0144,7557.31857805,,1877.26946243
2015-10-23 00:00:00 UTC,1819.80665958,,698.5440269,,77.49899357,590.18709999,1651.3934,5216.97701634,,1989.4572847599998
2015-10-24 00:00:00 UTC,1948.52384307,,399.97386671,,239.64621135,580.275,882.5385,3388.59742763,,1576.65883293
2015-10-25 00:00:00 UTC,1497.67854423,,766.62803264,,521.74837128,756.776,2180.7884,7643.46097423,,1281.0161630200002
2015-10-26 00:00:00 UTC,1823.72581591,,680.92942434,,30.91350167,695.19927515,1097.9004,3810.24923196,,1644.9863259099998
2015-10-27 00:00:00 UTC,1654.61896764,,914.31510882,,289.11979964,854.445001,2274.0796,7776.38713081,,1606.84566261
2015-10-28 00:00:00 UTC,1551.99276114,,1011.34910885,,698.88957277,896.32023877,2677.6651,10373.3446769,,1830.9897891099997
2015-10-29 00:00:00 UTC,1472.8958014,,1190.98216077,,211.79239105,1276.36426124,2587.7156,11775.81306512,,2120.1648569999998
2015-10-30 00:00:00 UTC,947.79564873,,1299.00252272,,328.99796588,1132.32496074,4058.6681,14132.62577561,,2680.06614429
2015-10-31 00:00:00 UTC,1385.07026783,,637.23354707,,7564.69042326,1088.4319662,2159.4897,7453.53240751,,1669.3098727
2015-11-01 00:00:00 UTC,1433.21396806,,619.35173897,,56.73168094,475.4374239,814.0156,5879.1091969,,973.94797153
2015-11-02 00:00:00 UTC,535.95513008,,1471.70458719,,181.70388115,862.77730083,1800.5949,12124.19211969,,2483.04068286
2015-11-03 00:00:00 UTC,180.7049751,,2574.5905819,,504.43173276,1351.72038159,2226.7478,28320.57456933,,3227.7500771099994
2015-11-04 00:00:00 UTC,368.0917343,,3219.3119964,,1653.10699236,1676.56304642,7927.4887,37646.46897818,,4690.007653860001
2015-11-05 00:00:00 UTC,1416.8728999,,2033.20413251,,287.80375358,1306.14565641,24553.6451,19484.90605343,,2459.2151763599995
2015-11-06 00:00:00 UTC,1667.66090298,,1120.75479371,,140.80591386,381.55753463,9445.6698,17877.43968641,,2302.63404043
2015-11-07 00:00:00 UTC,2655.75147154,,431.70930204,,70.05735248,237.89902187,1973.3383,5860.06373784,,1020.2926113800002
2015-11-08 00:00:00 UTC,2909.8632607,,436.75013767,,56.82858619,487.5914298,1131.5161,5153.69867174,,861.47088593
2015-11-09 00:00:00 UTC,2625.77527506,,628.14377176,,82.58607326,1559.87665639,3281.763,6739.91130015,,1814.0470926400003
2015-11-10 00:00:00 UTC,980.30010183,,1134.88342122,,145.38957888,1629.95778397,1783.0093,15973.63505473,,2088.30993602
2015-11-11 00:00:00 UTC,1505.53883726,,1184.36043644,,180.52248241,3522.343,4114.455,20525.1895815,,2487.9834129200003
2015-11-12 00:00:00 UTC,1828.25901566,,1009.14960569,,877.82470202,2169.61726,3864.0477,12432.64355548,,1789.4031233299997
2015-11-13 00:00:00 UTC,2098.36468784,,743.03654513,,85.04134255,3369.52,3066.6936,6167.30421327,,1281.91591618
2015-11-14 00:00:00 UTC,2750.28859176,,248.87181574,,95.67689174,3968.66974,1350.044,3732.87293495,,1127.1036043299998
2015-11-15 00:00:00 UTC,2095.44630109,,407.50465827,,372.37650526,4530.50569425,946.2564,4934.49722918,,1058.3547523299999
2015-11-16 00:00:00 UTC,2683.25894671,,414.25750431,,85.20075042,5593.233,2015.6654,4943.46728658,,1449.1454075699999
2015-11-17 00:00:00 UTC,2471.80536943,,582.21674716,,78.39754749,4977.004,1176.2375,6143.3924542,,2747.65996376
2015-11-18 00:00:00 UTC,2908.12658852,,336.56894336,,8.00081878,3519.49005681,579.1003,4378.65592334,,2648.84016624
2015-11-19 00:00:00 UTC,2471.58526724,,720.29673608,,43.47298872,3376.13,1124.1596,5439.22729014,,1981.3069580000001
2015-11-20 00:00:00 UTC,2134.24954395,,685.03958151,,48.05168364,4363.89132134,1502.2218,5948.40893751,,2146.99400099
2015-11-21 00:00:00 UTC,2617.35643136,,612.73880703,,131.67866306,4066.79009799,291.2933,3158.7671116,,1804.96246551
2015-11-22 00:00:00 UTC,2693.48930407,,183.04228831,,25.69336349,3039.825,73.7052,2026.88169146,,1577.0604108300001
2015-11-23 00:00:00 UTC,2851.87793374,,670.04903439,,37.1247965,4133.671,911.1493,3144.00160025,,1929.95161713
2015-11-24 00:00:00 UTC,2899.50588451,,449.1521023,,41.47812107,2416.225,402.9885,3800.53996053,,2370.30666418
2015-11-25 00:00:00 UTC,2496.20934416,,537.41999127,,492.83327639,3127.553,987.7333,5481.10443333,,1858.21129377
2015-11-26 00:00:00 UTC,1782.26131081,,1275.56165434,,265.21172851,1334.05782347,1349.5487,20169.48522364,,2409.5192323500005
2015-11-27 00:00:00 UTC,2154.17437784,,543.72933648,,68.34605123,529.862,1072.6283,9034.41384051,,1517.98252526
2015-11-28 00:00:00 UTC,2760.39157104,,207.65898052,,10.46242073,3750.0361,449.8627,4334.83019706,,1068.50193491
2015-11-29 00:00:00 UTC,2623.01279955,,404.44765611,,91.24258176,1256.91617564,510.2505,6525.34147487,,1300.6937149
2015-11-30 00:00:00 UTC,2108.45292562,,952.04391159,,29.49872426,3909.77112955,900.5573,10676.70784521,,1591.10802924
2015-12-01 00:00:00 UTC,2180.69025115,,836.35394675,,43.94315859,4370.36898312,696.4492,8810.59624387,,1672.4795562400004
2015-12-02 00:00:00 UTC,2338.44414239,,541.53758786,,158.17043935,4915.77129861,660.5439,7759.59821745,,1416.79011694
2015-12-03 00:00:00 UTC,2041.79267452,,576.10082791,,261.43240608,4497.96399593,817.9244,9115.43861816,,1797.5552313999997
2015-12-04 00:00:00 UTC,2712.38682579,,377.26037222,,287.15096353,189.0877088,275.3638,4357.71820951,,1230.1586532399997
2015-12-05 00:00:00 UTC,2199.59452581,,559.00838655,,289.23475454,540.33510274,329.7155,9153.79368463,,1016.5545245200001
2015-12-06 00:00:00 UTC,2106.07102299,,599.33981265,,175.80177949,3669.00633203,205.621,10914.44277714,,1250.0019739499999
2015-12-07 00:00:00 UTC,2504.90213977,,656.54896556,,46.91539216,4931.118,784.3156,7118.69661683,,1454.83202318
2015-12-08 00:00:00 UTC,1943.17824385,,707.31245678,,144.6474675,3720.4505443,652.1174,5837.91118197,,1349.6583235599996
2015-12-09 00:00:00 UTC,2280.95740072,,914.82957146,,817.37484939,4719.25681907,452.1286,11261.37610643,,1379.6415805000001
2015-12-10 00:00:00 UTC,2737.21901913,,410.1266721,,340.30968755,3297.63452988,469.3219,5571.70942521,,1322.00013643
2015-12-11 00:00:00 UTC,1948.83091322,,1015.44168319,,1326.54074326,2927.90655645,453.9766,11490.28660536,,1644.06213643
2015-12-12 00:00:00 UTC,2272.38288524,,961.2565525,,2656.63067888,1094.27062,801.1871,14066.67003987,,1368.19483996
2015-12-13 00:00:00 UTC,1527.37893005,,325.93568181,,888.084306920001,214.45129724,363.6529,5551.11380745,,566.57991129
2015-12-14 00:00:00 UTC,1056.32261399,,534.71729447,,2295.16420423,2304.0419249,489.5974,7614.84823004,,1386.34029966
2015-12-15 00:00:00 UTC,2073.20466786,,840.891539,,1108.13850185,621.349,1308.0329,9348.31407241,,1705.7386834299998
2015-12-16 00:00:00 UTC,2299.22774919,,653.05020307,,987.35765767,1074.76964,905.691,11145.45759167,,1632.9543059300001
2015-12-17 00:00:00 UTC,2775.40791533,,484.54842319,,648.27093449,136.918747,683.3848,3682.68113545,,954.63151296
2015-12-18 00:00:00 UTC,2674.2451929,,482.15361825,,620.77530187,3748.8644832,371.7937,5146.55056402,,1378.1679285999999
2015-12-19 00:00:00 UTC,2727.81006927,,277.06924775,,2471.79696085,4865.6374613,178.6726,3666.0776368,,703.05373371
2015-12-20 00:00:00 UTC,2137.16371846,,702.41064438,,909.07198711,5094.74108752,313.5759,8393.45295847,,1196.1304656699997
2015-12-21 00:00:00 UTC,1699.40195217,,625.18390243,,1201.21946389,4735.684,477.7344,9033.58411085,,1536.3632340599997
2015-12-22 00:00:00 UTC,2680.45180026,,503.1364378,,499.77545943,4988.92315101,445.1881,5228.61814459,,1079.81239954
2015-12-23 00:00:00 UTC,2669.29284295,,559.22517502,,381.50790412,3965.2283,371.2408,3676.68621376,,1118.1861140500002
2015-12-24 00:00:00 UTC,2291.34126217,,315.53105941,,406.12217645,4325.53186,143.6594,4074.66917845,,1214.72432392
2015-12-25 00:00:00 UTC,2716.05503539,,116.03387566,,218.31188897,4715.04055322,56.1691,2687.27481985,,901.75959656
2015-12-26 00:00:00 UTC,1286.46494818,,900.85485866,,1346.18493324,4431.97136963,1192.3378,14022.98589712,,1645.2637507999998
2015-12-27 00:00:00 UTC,2530.80035894,,334.89378268,,789.28658807,4300.97345132,293.7718,4601.35071958,,916.41844912
2015-12-28 00:00:00 UTC,1451.02865976,,469.95004933,,274.33459293,4352.90251266,517.0893,4561.44848603,,1248.81494633
2015-12-29 00:00:00 UTC,2402.92944758,,398.30505438,,456.916869,4093.15387853,105.009,5532.17064507,,1109.87001782
2015-12-30 00:00:00 UTC,3.03093484,,317.79957524,,352.23942951,4063.44161,216.6454,4664.37140013,,1165.73489703
2015-12-31 00:00:00 UTC,3.2270038,,153.47348869,,321.80640741,3913.47784086,93.2167,4366.91659651,,1376.85915674
2016-01-01 00:00:00 UTC,1.75410637,,148.35165846,,255.7128479,4544.65225029,72.1268,2730.9727814,,750.0161163700001
2016-01-02 00:00:00 UTC,13.64696778,,178.05309766,,174.17812579,4542.31156,101.9706,2340.97563111,,729.8588916399999
2016-01-03 00:00:00 UTC,4.44192444,,243.3690137,,197.69053136,4735.53253595,227.7007,3566.93192752,,914.1717894699999
2016-01-04 00:00:00 UTC,6.49135446,,503.24416328,,283.39790448,2152.8179214,460.5189,4497.05751825,,1158.79184303
2016-01-05 00:00:00 UTC,6.87021464,,423.78998868,,504.93077057,3618.75218884,313.4677,4489.79638715,,1203.29565812
2016-01-06 00:00:00 UTC,1.78287124,,316.22990977,,354.80115769,4257.52804218,121.0859,2986.15332993,,909.6362454299999
2016-01-07 00:00:00 UTC,3.76521343,,840.62019807,,799.62291118,5405.55510001,895.5689,10157.23192956,,1495.7011552899999
2016-01-08 00:00:00 UTC,9.67251744,,459.18273315,,526.18323476,3939.00796841,874.5808,6117.46671459,,858.71728168
2016-01-09 00:00:00 UTC,0.97582674,,183.72443557,,254.84674423,2719.34911214,244.563,2687.48816838,,698.6636513
2016-01-10 00:00:00 UTC,4.00138234,,353.2115116,,187.64207958,4226.59489956,267.0059,3412.29688056,,699.5248305599999
2016-01-11 00:00:00 UTC,9.59393145,,486.26089199,,280.26650643,824.66441,843.5494,4131.98377478,,848.3712796999998
2016-01-12 00:00:00 UTC,30209.44576203,,447.74472076,,538.46611944,415.00628,505.0708,5234.83832006,,1347.68232327
2016-01-13 00:00:00 UTC,46981.5132319,,791.29305557,,751.73708238,689.00681524,448.4461,6947.41742109,,1531.9475211599997
2016-01-14 00:00:00 UTC,12062.38804112,,494.9664552,,392.44287543,661.45629729,415.9185,3992.10372401,,1002.8977843499999
2016-01-15 00:00:00 UTC,19793.48798685,,2373.20663292,,2522.19448817,793.25524132,1211.0566,21199.7092176,,3144.75918305
2016-01-16 00:00:00 UTC,18366.62688876,,1259.88245404,,1754.94776722,3225.55791719,383.7015,17396.11921096,,2373.99420261
2016-01-17 00:00:00 UTC,2624.97813858,,602.29097108,,602.45645842,3625.578,342.8241,5653.93922558,,1219.9059022299998
2016-01-18 00:00:00 UTC,8871.44384323,,699.00937363,,856.42279692,3558.70787468,512.0472,6056.42917192,,1623.64178358
2016-01-19 00:00:00 UTC,5472.87006654,,765.90377904,,769.95619126,3020.57785363,812.195,4821.88759003,,1479.60596395
2016-01-20 00:00:00 UTC,9077.63892633,,1168.69764659,,1398.38657074,2977.51177058,1327.3367,15130.63680209,,1759.9742645899998
2016-01-21 00:00:00 UTC,11817.76676151,,494.74480677,,810.97568855,2896.36302,321.0881,8440.14271852,,1622.5884964599998
2016-01-22 00:00:00 UTC,9918.27959825,,521.61667312,,702.88346408,4192.32725923,727.5568,10206.32943531,,1290.7073737699998
