Time,anxbtc,itbit,localbitcoins,mtgox
2014-05-08 00:00:00 UTC,,4.6068,0.1677,
2014-05-09 00:00:00 UTC,,0.058,,
2014-05-10 00:00:00 UTC,,0.0011,1.339,
2014-05-11 00:00:00 UTC,,12.664,0.3531,
2014-05-12 00:00:00 UTC,,2.0,0.609,
2014-05-13 00:00:00 UTC,,0.9276,1.0,
2014-05-14 00:00:00 UTC,,8.22,1.865,
2014-05-15 00:00:00 UTC,,,0.1657,
2014-05-16 00:00:00 UTC,,21.5069,0.2484,
2014-05-17 00:00:00 UTC,,9.1142,,
2014-05-18 00:00:00 UTC,,0.3,,
2014-05-19 00:00:00 UTC,10.84066702,21.5664,,
2014-05-20 00:00:00 UTC,562.50585022,5.6778,1.4466,
2014-05-21 00:00:00 UTC,829.64828229,6.5202,5.7035,
2014-05-22 00:00:00 UTC,1114.18737019,37.964,2.0112,
2014-05-23 00:00:00 UTC,1550.6391248,33.991,0.4519,
2014-05-24 00:00:00 UTC,595.33607442,7.55,0.5017,
2014-05-25 00:00:00 UTC,626.40640213,7.49,0.8006,
2014-05-26 00:00:00 UTC,1341.97278883,24.3031,0.3896,
2014-05-27 00:00:00 UTC,1208.35198421,25.7998,0.2901,
2014-05-28 00:00:00 UTC,1156.03886126,14.1568,1.1552,
2014-05-29 00:00:00 UTC,1138.54291311,8.2499,1.0703,
2014-05-30 00:00:00 UTC,1260.88415739,14.2001,0.0973,
2014-05-31 00:00:00 UTC,759.0078247,25.6702,,
2014-06-01 00:00:00 UTC,821.96539859,34.1286,0.13,
2014-06-02 00:00:00 UTC,485.00572052,29.7915,1.3429,
2014-06-03 00:00:00 UTC,3070.93339999,44.5663,2.6893,
2014-06-04 00:00:00 UTC,2224.61635194,27.898,7.9611,
2014-06-05 00:00:00 UTC,2609.52911092,8.309,2.1134,
2014-06-06 00:00:00 UTC,2446.3431348,63.5087,3.0,
2014-06-07 00:00:00 UTC,1328.63011304,13.8391,2.2296,
2014-06-08 00:00:00 UTC,540.15840567,1.5,0.2409,
2014-06-09 00:00:00 UTC,1850.11535226,22.8058,0.7271,
2014-06-10 00:00:00 UTC,1367.21808678,16.3402,,
2014-06-11 00:00:00 UTC,1823.00332574,70.0406,0.1741,
2014-06-12 00:00:00 UTC,2206.86700529,22.8736,6.119,
2014-06-13 00:00:00 UTC,1519.2280521,27.342,0.83,
2014-06-14 00:00:00 UTC,1164.38067272,69.3196,0.2492,
2014-06-15 00:00:00 UTC,889.33782911,9.427,0.1267,
2014-06-16 00:00:00 UTC,2131.73872557,93.9323,0.3644,
2014-06-17 00:00:00 UTC,2181.70043133,36.8986,0.6295,
2014-06-18 00:00:00 UTC,2257.94080994,31.5826,0.1179,
2014-06-19 00:00:00 UTC,1976.00782328,19.168,0.4745,
2014-06-20 00:00:00 UTC,1758.93439754,16.7942,0.2145,
2014-06-21 00:00:00 UTC,381.84877714,2.5374,5.8735,
2014-06-22 00:00:00 UTC,599.98485174,50.2221,0.1205,
2014-06-23 00:00:00 UTC,1689.9991611,20.3838,,
2014-06-24 00:00:00 UTC,1751.97143325,39.666,,
2014-06-25 00:00:00 UTC,1080.40788282,35.5297,0.8844,
2014-06-26 00:00:00 UTC,1386.47387872,8.063,0.9623,
2014-06-27 00:00:00 UTC,356.46249539,39.6733,0.405,
2014-06-28 00:00:00 UTC,37.85150836,34.3807,2.4394,
2014-06-29 00:00:00 UTC,563.08241691,24.0,0.1245,
2014-06-30 00:00:00 UTC,1142.41042829,123.2114,0.9135,
2014-07-01 00:00:00 UTC,597.53968131,85.8713,0.3289,
2014-07-02 00:00:00 UTC,1155.5615008,73.9828,0.2361,
2014-07-03 00:00:00 UTC,1329.26741942,51.358,0.7977,
2014-07-04 00:00:00 UTC,1162.90685661,84.2234,1.0696,
2014-07-05 00:00:00 UTC,646.97179513,49.9898,1.0291,
2014-07-06 00:00:00 UTC,475.69955178,64.2624,0.7255,
2014-07-07 00:00:00 UTC,1376.17471393,78.1448,0.1154,
2014-07-08 00:00:00 UTC,1045.2846563,67.0079,0.8065,
2014-07-09 00:00:00 UTC,996.81148119,13.9432,0.4053,
2014-07-10 00:00:00 UTC,1052.61182816,31.0165,0.8865,
2014-07-11 00:00:00 UTC,1228.81887312,51.4096,0.4658,
2014-07-12 00:00:00 UTC,913.03185992,16.184,0.2358,
2014-07-13 00:00:00 UTC,297.70038425,8.001,0.4856,
2014-07-14 00:00:00 UTC,1700.11335402,38.867,1.2113,
2014-07-15 00:00:00 UTC,1335.24827473,55.9623,,
2014-07-16 00:00:00 UTC,1272.24062686,105.8622,1.0047,
2014-07-17 00:00:00 UTC,627.25765361,48.1908,0.5841,
2014-07-18 00:00:00 UTC,1656.86491685,47.6346,0.5204,
2014-07-19 00:00:00 UTC,702.3965855,29.6663,0.9011,
2014-07-20 00:00:00 UTC,760.46787111,88.0405,0.7155,
2014-07-21 00:00:00 UTC,1299.93788005,100.7988,0.6941,
2014-07-22 00:00:00 UTC,1332.26310652,43.9622,0.37,
2014-07-23 00:00:00 UTC,1031.25643997,20.9286,4.564,
2014-07-24 00:00:00 UTC,1107.09351624,89.8133,0.5997,
2014-07-25 00:00:00 UTC,1549.54399364,36.1229,0.2306,
2014-07-26 00:00:00 UTC,511.85025754,12.88,0.5025,
2014-07-27 00:00:00 UTC,440.52680917,1.0,0.5904,
2014-07-28 00:00:00 UTC,825.59115408,65.7635,0.6163,
2014-07-29 00:00:00 UTC,1527.44925635,100.1949,0.247,
2014-07-30 00:00:00 UTC,1106.16987404,27.2458,,
2014-07-31 00:00:00 UTC,792.25857079,70.5269,0.3873,
2014-08-01 00:00:00 UTC,1431.13679463,162.1537,0.3904,
2014-08-02 00:00:00 UTC,472.88814737,29.145,0.2812,
2014-08-03 00:00:00 UTC,354.9081606,76.9562,0.487,
2014-08-04 00:00:00 UTC,905.43488866,81.2989,1.4187,
2014-08-05 00:00:00 UTC,691.64268522,85.4354,0.494,
2014-08-06 00:00:00 UTC,659.7607012,129.0433,0.99,
2014-08-07 00:00:00 UTC,543.97305172,95.0443,5.3512,
2014-08-08 00:00:00 UTC,687.28526513,51.9287,0.6235,
2014-08-09 00:00:00 UTC,380.41075349,30.9124,1.1367,
2014-08-10 00:00:00 UTC,408.57518761,30.5826,0.1282,
2014-08-11 00:00:00 UTC,365.24501847,57.8885,0.0228,
2014-08-12 00:00:00 UTC,,48.7698,,
2014-08-13 00:00:00 UTC,210.67352253,113.3671,0.263,
2014-08-14 00:00:00 UTC,1081.75736144,103.8378,1.5718,
2014-08-15 00:00:00 UTC,1183.19040625,139.7206,0.1031,
2014-08-16 00:00:00 UTC,409.7223212,178.6156,,
2014-08-17 00:00:00 UTC,219.63842754,56.4953,0.2,
2014-08-18 00:00:00 UTC,231.14324015,162.1701,1.842,
2014-08-19 00:00:00 UTC,1220.16364485,381.7066,0.1518,
2014-08-20 00:00:00 UTC,1489.63021255,260.5871,0.2774,
2014-08-21 00:00:00 UTC,1761.61319294,162.7174,4.9205,
2014-08-22 00:00:00 UTC,917.4644782,134.4769,0.454,
2014-08-23 00:00:00 UTC,870.57393706,18.2264,,
2014-08-24 00:00:00 UTC,293.17223352,90.2552,0.1654,
2014-08-25 00:00:00 UTC,942.40506127,73.2747,1.6522,
2014-08-26 00:00:00 UTC,1126.79320212,45.1245,1.2977,
2014-08-27 00:00:00 UTC,341.67301302,93.1427,,
2014-08-28 00:00:00 UTC,733.23507093,23.4176,0.5568,
2014-08-29 00:00:00 UTC,749.89178812,11.095,2.2655,
2014-08-30 00:00:00 UTC,449.4073232,29.0127,0.0249,
2014-08-31 00:00:00 UTC,240.71888006,58.4435,0.3066,
2014-09-01 00:00:00 UTC,1062.8211541,123.9433,0.3304,
2014-09-02 00:00:00 UTC,1054.67963875,84.8833,0.1488,
2014-09-03 00:00:00 UTC,757.00174127,29.0318,,
2014-09-04 00:00:00 UTC,865.02475698,43.6652,7.7822,
2014-09-05 00:00:00 UTC,1005.98149385,18.3878,14.5673,
2014-09-06 00:00:00 UTC,296.64659708,30.0743,1.3324,
2014-09-07 00:00:00 UTC,258.56960459,10.5,1.059,
2014-09-08 00:00:00 UTC,915.16967431,124.6713,0.3231,
2014-09-09 00:00:00 UTC,489.93669027,67.0493,,
2014-09-10 00:00:00 UTC,913.40465691,98.7109,6.7293,
2014-09-11 00:00:00 UTC,835.87142982,36.4585,0.264,
2014-09-12 00:00:00 UTC,787.02362754,22.9487,0.1534,
2014-09-13 00:00:00 UTC,436.17341675,77.2173,0.6096,
2014-09-14 00:00:00 UTC,259.96728093,26.0802,0.1219,
2014-09-15 00:00:00 UTC,554.88980765,52.338,0.5422,
2014-09-16 00:00:00 UTC,941.01726214,38.0313,,
2014-09-17 00:00:00 UTC,898.45547178,43.0782,0.6514,
2014-09-18 00:00:00 UTC,969.41464933,113.5723,0.997,
2014-09-19 00:00:00 UTC,653.17976811,368.2325,,
2014-09-20 00:00:00 UTC,250.60505695,59.3342,0.57,
2014-09-21 00:00:00 UTC,545.45575527,36.5827,6.3375,
2014-09-22 00:00:00 UTC,399.18587344,32.8281,0.1778,
2014-09-23 00:00:00 UTC,2120.24380889,118.8138,,
2014-09-24 00:00:00 UTC,1708.35349918,179.044,0.5355,
2014-09-25 00:00:00 UTC,1849.31204889,47.2595,0.1747,
2014-09-26 00:00:00 UTC,1782.66988649,113.9081,,
2014-09-27 00:00:00 UTC,908.22110197,46.5086,0.1765,
2014-09-28 00:00:00 UTC,397.48226924,107.5166,0.1792,
2014-09-29 00:00:00 UTC,1081.60689211,203.2306,0.041,
2014-09-30 00:00:00 UTC,1290.82738547,48.7683,1.6104,
2014-10-01 00:00:00 UTC,329.65477251,26.6866,2.0578,
2014-10-02 00:00:00 UTC,730.49010931,53.3362,,
2014-10-03 00:00:00 UTC,1325.80194304,98.5743,,
2014-10-04 00:00:00 UTC,508.0544357,246.9526,,
2014-10-05 00:00:00 UTC,532.89977826,129.137,,
2014-10-06 00:00:00 UTC,805.69396239,67.8236,0.2378,
2014-10-07 00:00:00 UTC,1398.32019477,122.5448,0.47,
2014-10-08 00:00:00 UTC,662.99761633,188.4196,,
2014-10-09 00:00:00 UTC,1029.43375255,186.2181,0.5787,
2014-10-10 00:00:00 UTC,1086.64040593,27.9643,0.5401,
2014-10-11 00:00:00 UTC,682.94820473,26.3411,0.3981,
2014-10-12 00:00:00 UTC,638.72474565,121.9115,,
2014-10-13 00:00:00 UTC,1572.23286875,105.4253,4.0168,
2014-10-14 00:00:00 UTC,1283.95722917,313.4148,1.1767,
2014-10-15 00:00:00 UTC,1385.96701238,151.1853,1.5901,
2014-10-16 00:00:00 UTC,2145.02263997,155.7054,1.0602,
2014-10-17 00:00:00 UTC,1900.81641493,34.0513,,
2014-10-18 00:00:00 UTC,545.91071767,50.8503,,
2014-10-19 00:00:00 UTC,39.57160983,21.2987,,
2014-10-20 00:00:00 UTC,1299.10632164,49.6274,1.8194,
2014-10-21 00:00:00 UTC,907.8699335,76.3852,7.9387,
2014-10-22 00:00:00 UTC,1036.22030964,60.4851,0.8522,
2014-10-23 00:00:00 UTC,774.2989074,95.6523,,
2014-10-24 00:00:00 UTC,732.64717623,51.7582,,
2014-10-25 00:00:00 UTC,593.42545972,16.7843,,
2014-10-26 00:00:00 UTC,503.95231305,20.9551,0.6075,
2014-10-27 00:00:00 UTC,1645.18309384,55.7493,0.5507,
2014-10-28 00:00:00 UTC,2163.23200642,39.6477,1.9002,
2014-10-29 00:00:00 UTC,1316.55871435,54.3409,0.5659,
2014-10-30 00:00:00 UTC,1087.47627658,42.8499,1.1824,
2014-10-31 00:00:00 UTC,1595.7946441,56.1824,3.9463,
2014-11-01 00:00:00 UTC,321.44965692,36.7543,0.7561,
2014-11-02 00:00:00 UTC,545.32979415,42.8635,0.6061,
2014-11-03 00:00:00 UTC,644.53719062,71.9346,2.1065,
2014-11-04 00:00:00 UTC,995.97830014,80.0006,0.2897,
2014-11-05 00:00:00 UTC,785.48468142,147.7943,1.4205,
2014-11-06 00:00:00 UTC,1414.59181207,67.4358,,
2014-11-07 00:00:00 UTC,429.81425209,73.2911,0.5596,
2014-11-08 00:00:00 UTC,387.48340906,38.075,6.3815,
2014-11-09 00:00:00 UTC,712.80421504,164.2963,0.4089,
2014-11-10 00:00:00 UTC,1405.1585261,55.5847,5.16,
2014-11-11 00:00:00 UTC,1532.1041915,64.1061,0.3489,
2014-11-12 00:00:00 UTC,1600.92235752,310.9206,1.0643,
2014-11-13 00:00:00 UTC,701.83495867,458.2571,5.2981,
2014-11-14 00:00:00 UTC,784.27300929,182.2266,0.342,
2014-11-15 00:00:00 UTC,422.85619469,73.389,4.5687,
2014-11-16 00:00:00 UTC,602.54601892,14.5746,,
2014-11-17 00:00:00 UTC,475.03917124,209.859,0.4894,
2014-11-18 00:00:00 UTC,571.16116941,62.2158,,
2014-11-19 00:00:00 UTC,606.35078118,78.4082,0.9236,
2014-11-20 00:00:00 UTC,399.19357626,95.7845,11.0,
2014-11-21 00:00:00 UTC,470.58130209,60.8814,10.8449,
2014-11-22 00:00:00 UTC,188.95566324,93.417,18.76,
2014-11-23 00:00:00 UTC,31.96440889,104.7311,,
2014-11-24 00:00:00 UTC,719.41467729,130.0134,3.9616,
2014-11-25 00:00:00 UTC,427.55038079,176.7406,0.3933,
2014-11-26 00:00:00 UTC,392.61402261,71.178,2.0321,
2014-11-27 00:00:00 UTC,712.21671771,22.7327,4.3481,
2014-11-28 00:00:00 UTC,1034.57864675,87.3363,3.5156,
2014-11-29 00:00:00 UTC,93.36220711,49.5893,,
2014-11-30 00:00:00 UTC,105.44814185,18.505,,
2014-12-01 00:00:00 UTC,1304.47332039,90.5029,2.9074,
2014-12-02 00:00:00 UTC,1171.42342647,113.9749,3.0,
2014-12-03 00:00:00 UTC,1111.29210316,158.0736,0.6492,
2014-12-04 00:00:00 UTC,867.86115421,77.8104,1.238,
2014-12-05 00:00:00 UTC,646.40196393,18.5073,0.6992,
2014-12-06 00:00:00 UTC,438.34101926,61.3443,,
2014-12-07 00:00:00 UTC,376.23034442,81.9778,,
2014-12-08 00:00:00 UTC,137.12949,62.6091,,
2014-12-09 00:00:00 UTC,,98.5204,3.7616,
2014-12-10 00:00:00 UTC,,100.2835,7.536,
2014-12-11 00:00:00 UTC,,157.6447,0.7644,
2014-12-12 00:00:00 UTC,,85.1839,,
2014-12-13 00:00:00 UTC,,8.7,0.6223,
2014-12-14 00:00:00 UTC,,2.1579,1.3137,
2014-12-15 00:00:00 UTC,251.54831765,96.845,3.6962,
2014-12-16 00:00:00 UTC,1021.09328987,90.2372,5.8281,
2014-12-17 00:00:00 UTC,1218.53294791,99.1915,2.7055,
2014-12-18 00:00:00 UTC,1277.45383206,176.5396,0.3773,
2014-12-19 00:00:00 UTC,1550.55829505,97.8586,0.2218,
2014-12-20 00:00:00 UTC,296.58439717,28.6221,,
2014-12-21 00:00:00 UTC,279.79450735,1.9201,7.6098,
2014-12-22 00:00:00 UTC,1575.94707361,93.5599,2.8311,
2014-12-23 00:00:00 UTC,561.78801509,76.7258,6.5454,
2014-12-24 00:00:00 UTC,707.02045092,41.9744,4.939,
2014-12-25 00:00:00 UTC,28.68984969,55.8894,3.0,
2014-12-26 00:00:00 UTC,234.09034606,28.6405,0.2145,
2014-12-27 00:00:00 UTC,227.08244211,70.677,0.6418,
2014-12-28 00:00:00 UTC,123.34980383,1.9814,4.778,
2014-12-29 00:00:00 UTC,1427.16783418,40.4067,,
2014-12-30 00:00:00 UTC,1087.25352906,56.3019,3.0617,
2014-12-31 00:00:00 UTC,971.5554618,43.3046,1.903,
2015-01-01 00:00:00 UTC,309.45380487,28.38,0.4385,
2015-01-02 00:00:00 UTC,1203.80804535,15.7801,0.4421,
2015-01-03 00:00:00 UTC,644.7686956,73.6684,,
2015-01-04 00:00:00 UTC,603.1823057,230.785,7.2728,
2015-01-05 00:00:00 UTC,591.40781241,147.6911,0.9594,
2015-01-06 00:00:00 UTC,1042.85760505,49.7127,0.67,
2015-01-07 00:00:00 UTC,746.06317675,126.5176,4.0476,
2015-01-08 00:00:00 UTC,1558.26312303,57.2978,0.845,
2015-01-09 00:00:00 UTC,1534.43443229,299.1064,0.5087,
2015-01-10 00:00:00 UTC,2037.75294803,134.1082,16.0112,
2015-01-11 00:00:00 UTC,1560.52100306,52.0261,,
2015-01-12 00:00:00 UTC,1640.38727367,206.4555,3.7246,
2015-01-13 00:00:00 UTC,2365.57298932,688.5137,19.8291,
2015-01-14 00:00:00 UTC,1780.39158248,692.2371,1.0144,
2015-01-15 00:00:00 UTC,1057.30990952,866.5309,1.9053,
2015-01-16 00:00:00 UTC,937.93447243,586.652,0.8357,
2015-01-17 00:00:00 UTC,1554.96381562,602.5372,6.291,
2015-01-18 00:00:00 UTC,813.4619162,340.6727,0.6973,
2015-01-19 00:00:00 UTC,1472.62159697,528.6291,0.4438,
2015-01-20 00:00:00 UTC,1150.23432927,258.2931,4.488,
2015-01-21 00:00:00 UTC,673.75248599,854.6402,12.7831,
2015-01-22 00:00:00 UTC,493.40801264,298.0262,0.5329,
2015-01-23 00:00:00 UTC,421.90953182,962.4926,10.3481,
2015-01-24 00:00:00 UTC,267.85275974,356.3665,2.9971,
2015-01-25 00:00:00 UTC,98.03491461,231.182,0.0862,
2015-01-26 00:00:00 UTC,1327.09140551,864.0099,5.1891,
2015-01-27 00:00:00 UTC,1038.29738462,1178.2385,0.0247,
2015-01-28 00:00:00 UTC,1165.47772447,780.9676,,
2015-01-29 00:00:00 UTC,676.22918558,705.6736,3.9516,
2015-01-30 00:00:00 UTC,1348.59827229,288.0718,1.6372,
2015-01-31 00:00:00 UTC,1223.01619037,515.3709,0.3236,
2015-02-01 00:00:00 UTC,1037.56054993,665.9261,1.2599,
2015-02-02 00:00:00 UTC,928.72584631,747.059,3.6026,
2015-02-03 00:00:00 UTC,722.67451331,404.6206,,
2015-02-04 00:00:00 UTC,757.99171928,373.211,0.5917,
2015-02-05 00:00:00 UTC,1896.71037996,173.4,2.7584,
2015-02-06 00:00:00 UTC,2067.13356276,692.9577,1.8475,
2015-02-07 00:00:00 UTC,837.33800699,187.634,1.8051,
2015-02-08 00:00:00 UTC,513.02934304,171.8896,4.245,
2015-02-09 00:00:00 UTC,902.70548544,165.3743,2.3058,
2015-02-10 00:00:00 UTC,768.58896883,436.818,,
2015-02-11 00:00:00 UTC,898.37775186,120.7051,1.973,
2015-02-12 00:00:00 UTC,983.86256802,163.7386,2.1602,
2015-02-13 00:00:00 UTC,697.26994095,50.4756,0.1149,
2015-02-14 00:00:00 UTC,474.24267388,382.1046,2.6748,
2015-02-15 00:00:00 UTC,478.00875901,112.1562,10.3321,
2015-02-16 00:00:00 UTC,710.08674231,29.1999,7.5324,
2015-02-17 00:00:00 UTC,10.56,44.8532,1.5565,
2015-02-18 00:00:00 UTC,598.48878842,74.3278,5.0731,
2015-02-19 00:00:00 UTC,1449.48745226,44.4179,2.0186,
2015-02-20 00:00:00 UTC,1619.76797539,117.9939,0.415,
2015-02-21 00:00:00 UTC,1749.58250173,126.7406,4.5675,
2015-02-22 00:00:00 UTC,1361.84397952,347.8447,0.1425,
2015-02-23 00:00:00 UTC,1149.88421771,85.5833,1.1532,
2015-02-24 00:00:00 UTC,1162.25075612,232.1146,1.2203,
2015-02-25 00:00:00 UTC,1088.00968449,63.7084,2.6,
2015-02-26 00:00:00 UTC,1024.26425559,71.7271,2.5146,
2015-02-27 00:00:00 UTC,1285.0345409,370.417,4.4213,
2015-02-28 00:00:00 UTC,858.51574335,67.9027,1.3274,
2015-03-01 00:00:00 UTC,715.43387091,47.7117,2.6565,
2015-03-02 00:00:00 UTC,1868.21093952,77.973,,
2015-03-03 00:00:00 UTC,1842.4580296,278.7081,20.0761,
2015-03-04 00:00:00 UTC,1452.78390921,832.2656,44.8537,
2015-03-05 00:00:00 UTC,1481.50751271,455.8166,3.5145,
2015-03-06 00:00:00 UTC,1587.79459622,922.2414,9.5413,
2015-03-07 00:00:00 UTC,1081.00787468,170.6803,0.0743,
2015-03-08 00:00:00 UTC,829.66705712,543.7419,5.0396,
2015-03-09 00:00:00 UTC,1291.61568635,1684.3815,30.9467,
2015-03-10 00:00:00 UTC,1800.31315515,1737.7242,1.6095,
2015-03-11 00:00:00 UTC,1454.72825413,607.0927,1.2158,
2015-03-12 00:00:00 UTC,1231.32889991,268.1152,0.3628,
2015-03-13 00:00:00 UTC,996.92376188,399.9411,5.9719,
2015-03-14 00:00:00 UTC,334.46909877,84.7744,5.5129,
2015-03-15 00:00:00 UTC,45.84684305,223.2417,6.1723,
2015-03-16 00:00:00 UTC,232.47755491,136.7735,0.3472,
2015-03-17 00:00:00 UTC,706.76897906,373.6133,0.5665,
2015-03-18 00:00:00 UTC,1729.40158202,471.4801,0.3047,
2015-03-19 00:00:00 UTC,1203.53252735,1513.96,0.2518,
2015-03-20 00:00:00 UTC,1619.93988758,291.4149,1.442,
2015-03-21 00:00:00 UTC,816.55452568,106.8699,0.5047,
2015-03-22 00:00:00 UTC,561.34242751,233.0476,10.4957,
2015-03-23 00:00:00 UTC,1251.95371784,245.1832,0.6713,
2015-03-24 00:00:00 UTC,799.0949811,791.2521,2.2118,
2015-03-25 00:00:00 UTC,251.27128425,1244.5754,0.4615,
2015-03-26 00:00:00 UTC,723.4680655,129.5647,0.0314,
2015-03-27 00:00:00 UTC,624.97188899,497.7349,3.1547,
2015-03-28 00:00:00 UTC,678.75620368,135.6184,0.5252,
2015-03-29 00:00:00 UTC,674.88584997,210.2598,4.0806,
2015-03-30 00:00:00 UTC,1249.45919282,671.532,5.2257,
2015-03-31 00:00:00 UTC,1511.81792553,259.5318,12.1057,
2015-04-01 00:00:00 UTC,1156.85174225,131.1211,0.5192,
2015-04-02 00:00:00 UTC,1399.01696963,1056.1501,7.5651,
2015-04-03 00:00:00 UTC,1566.32797428,67.3327,4.2513,
2015-04-04 00:00:00 UTC,930.80454286,14.9349,6.5027,
2015-04-05 00:00:00 UTC,797.17051492,639.2776,11.7555,
2015-04-06 00:00:00 UTC,1283.49171193,218.5587,2.8617,
2015-04-07 00:00:00 UTC,944.54210844,117.0937,1.3681,
2015-04-08 00:00:00 UTC,609.94697308,1171.2855,6.3407,
2015-04-09 00:00:00 UTC,122.71114316,602.6365,1.4265,
2015-04-10 00:00:00 UTC,266.51197907,784.6953,1.1586,
2015-04-11 00:00:00 UTC,39.06799016,186.3116,0.4255,
2015-04-12 00:00:00 UTC,952.43840297,336.8831,0.7711,
2015-04-13 00:00:00 UTC,921.3856478,397.5937,5.3584,
2015-04-14 00:00:00 UTC,675.28784415,593.9599,8.7275,
2015-04-15 00:00:00 UTC,213.72022034,1241.6841,7.3032,
2015-04-16 00:00:00 UTC,178.88285477,370.5393,5.0374,
2015-04-17 00:00:00 UTC,1240.51024903,234.1075,3.4097,
2015-04-18 00:00:00 UTC,871.24950717,154.5673,2.001,
2015-04-19 00:00:00 UTC,961.0690239,125.315,3.991,
2015-04-20 00:00:00 UTC,1157.6253166,262.0901,6.4398,
2015-04-21 00:00:00 UTC,1483.66428049,597.2012,11.4119,
2015-04-22 00:00:00 UTC,1056.91924983,206.1279,2.1639,
2015-04-23 00:00:00 UTC,1245.94095795,46.5108,2.3713,
2015-04-24 00:00:00 UTC,1285.45284375,94.6766,4.2151,
2015-04-25 00:00:00 UTC,899.76073713,163.3595,2.1789,
2015-04-26 00:00:00 UTC,1550.58653904,412.5606,9.7651,
2015-04-27 00:00:00 UTC,1485.0938482,1111.1864,0.4751,
2015-04-28 00:00:00 UTC,1513.03046154,348.1481,2.4946,
2015-04-29 00:00:00 UTC,872.49663789,544.7007,0.6969,
2015-04-30 00:00:00 UTC,1166.43280847,552.8477,0.7019,
2015-05-01 00:00:00 UTC,1287.86598236,135.7019,3.9717,
2015-05-02 00:00:00 UTC,544.49262095,183.7152,1.6263,
2015-05-03 00:00:00 UTC,453.93520386,64.1027,3.9745,
2015-05-04 00:00:00 UTC,572.12101516,211.0245,0.7528,
2015-05-05 00:00:00 UTC,911.07873253,86.1084,1.7284,
2015-05-06 00:00:00 UTC,567.66750139,178.4474,1.339,
2015-05-07 00:00:00 UTC,894.24113129,238.4219,3.4033,
2015-05-08 00:00:00 UTC,802.99984012,163.7269,6.6189,
2015-05-09 00:00:00 UTC,631.46156866,90.9915,1.2879,
2015-05-10 00:00:00 UTC,533.34604411,79.9198,9.3177,
2015-05-11 00:00:00 UTC,630.37715227,136.8591,6.1227,
2015-05-12 00:00:00 UTC,788.5820868,111.9709,2.7493,
2015-05-13 00:00:00 UTC,658.32306665,47.2661,5.9592,
2015-05-14 00:00:00 UTC,898.48343553,128.1894,4.7895,
2015-05-15 00:00:00 UTC,820.45622474,75.8146,5.8176,
2015-05-16 00:00:00 UTC,385.32133104,65.0261,9.6567,
2015-05-17 00:00:00 UTC,304.55232184,2.7655,3.6788,
2015-05-18 00:00:00 UTC,322.14999525,197.4831,8.9217,
2015-05-19 00:00:00 UTC,708.96346454,214.4103,6.7461,
2015-05-20 00:00:00 UTC,513.05006587,171.1187,16.1058,
2015-05-21 00:00:00 UTC,451.13325183,284.6874,11.261,
2015-05-22 00:00:00 UTC,569.11418038,121.2477,2.0769,
2015-05-23 00:00:00 UTC,664.79747301,65.1507,8.9158,
2015-05-24 00:00:00 UTC,295.43171733,5.7683,6.4865,
2015-05-25 00:00:00 UTC,404.26509494,186.7204,12.6235,
2015-05-26 00:00:00 UTC,510.15129466,283.3378,3.478,
2015-05-27 00:00:00 UTC,606.63755802,304.3499,10.2229,
2015-05-28 00:00:00 UTC,580.26284332,128.3497,1.8512,
2015-05-29 00:00:00 UTC,464.85853181,197.1429,1.3615,
2015-05-30 00:00:00 UTC,509.51351011,49.1359,1.6003,
2015-05-31 00:00:00 UTC,423.5348949,48.3616,3.4801,
2015-06-01 00:00:00 UTC,781.51675597,120.2445,0.9031,
2015-06-02 00:00:00 UTC,1053.82049662,180.2104,3.6804,
2015-06-03 00:00:00 UTC,720.43240402,307.1441,12.54,
2015-06-04 00:00:00 UTC,486.42521909,284.6619,3.6841,
2015-06-05 00:00:00 UTC,731.4700813,38.7692,1.0087,
2015-06-06 00:00:00 UTC,759.157127,21.8447,7.5573,
2015-06-07 00:00:00 UTC,426.43747634,12.7917,6.768,
2015-06-08 00:00:00 UTC,619.99864886,20.3003,4.4516,
2015-06-09 00:00:00 UTC,1260.150215,40.6916000000001,1.9006,
2015-06-10 00:00:00 UTC,925.82624944,70.2586,2.1906,
2015-06-11 00:00:00 UTC,1032.35031929,103.4919,1.5699,
2015-06-12 00:00:00 UTC,572.81919642,56.2821,2.6198,
2015-06-13 00:00:00 UTC,725.28266415,25.6193,2.4243,
2015-06-14 00:00:00 UTC,606.09671721,104.5577,2.0,
2015-06-15 00:00:00 UTC,967.83592561,164.148,0.0349,
2015-06-16 00:00:00 UTC,815.0829762,253.1282,4.2111,
2015-06-17 00:00:00 UTC,677.46424003,420.0287,2.3288,
2015-06-18 00:00:00 UTC,501.52641575,222.3293,9.6391,
2015-06-19 00:00:00 UTC,647.12673157,151.219,3.2628,
2015-06-20 00:00:00 UTC,385.02666209,81.6364,1.8387,
2015-06-21 00:00:00 UTC,326.45348899,117.5779,11.2222,
2015-06-22 00:00:00 UTC,684.24229283,305.3112,10.2441,
2015-06-23 00:00:00 UTC,1062.535753,212.514,3.0913,
2015-06-24 00:00:00 UTC,743.58838019,250.6319,3.2237,
2015-06-25 00:00:00 UTC,469.28924603,160.496,7.6831,
2015-06-26 00:00:00 UTC,559.15982565,272.7064,6.0455,
2015-06-27 00:00:00 UTC,632.34419856,55.7367,1.3987,
2015-06-28 00:00:00 UTC,793.97108766,109.9795,1.9621,
2015-06-29 00:00:00 UTC,800.41749523,273.8863,6.9837,
